circuit,variant,p,algorithm,input_tcount,output_tcount,total_exec_ms,total_exec_s,overall_exec_s,pairs_tested,sketch_filtered,sketch_skip_reuse,full_after_sketch,full_after_sketch_rate_pct,filtered_miss,nullspace_runs,rebuild_count,local_add_count,basis_update_count,basis_reuse_rate_pct,aa_ms,sketch_ms,sketch_build_ms,sketch_basis_ms,sketch_mem_ms,sketch_other_ms,chi_update_ms,basis_work_ms,nullspace_ms,sketch_rej_rate_pct,avg_sketch_rows,avg_sketch_basis,avg_affected_rows,avg_active_rows,reuse_mem_reject,reuse_ns_runs,reuse_no_pair_y,reuse_no_reduce,reuse_reduced,reuse_mem_rej_rate_pct,reuse_no_red_rate_pct,fail_count,outfile
tof_10.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,71,55,1820,1.820,3.82783,2269,1762,0,507,22.345,499,8,507,0,507,0.000,0.251,1234.46,303.799,7.338,0.004,923.324,552.321,552.321,7.761,77.6554,1570.27,48.2636,0,7260.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
tof_10.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,71,55,1766,1.766,3.83235,2269,1924,0,345,15.205,337,8,260,85,345,24.638,0.242,1495.43,301.701,7.617,0,1186.12,240.802,240.802,7.851,84.7951,2041.04,50.0454,7720.41,6371.32,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
tof_10.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,71,55,1891,1.891,3.91266,2269,1924,0,345,15.205,337,8,345,0,345,0.000,0.245,1496.71,302.681,7.546,0.003,1186.48,364.191,364.191,7.898,84.7951,2041.04,50.0454,0,6371.32,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
tof_10.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,71,55,1888,1.888,3.62396,2269,2005,0,264,11.635,256,8,199,65,264,24.621,0.245,1681.53,310.845,8.453,0,1362.23,178.9,178.9,7.525,88.3649,2355.06,50.9185,7501.97,5793.08,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
tof_10.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,71,55,1411,1.411,2.66699,2269,2005,0,264,11.635,256,8,264,0,264,0.000,0.246,1123.55,214.151,2.985,0,906.41,259.395,259.395,7.659,88.3649,2355.06,50.9185,0,5793.08,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
tof_10.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,71,55,1322,1.322,2.56728,2269,2121,0,148,6.523,140,8,127,21,148,14.189,0.143,1240.14,177.2,1.61,0,1061.33,65.867,65.867,4.555,93.4773,3139.99,52.3314,7906.11,5244.13,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
tof_10.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,71,55,2286,2.286,4.02849,2269,2121,0,148,6.523,140,8,148,0,148,0.000,0.244,2109.74,302.059,8.731,0.002,1798.95,149.932,149.932,7.886,93.4773,3139.99,52.3314,0,5244.13,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
tof_10.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,71,55,2650,2.650,4.24709,2269,2179,0,90,3.967,82,8,80,10,90,11.111,0.247,2551.7,305.888,9.83,0.003,2235.98,72.793,72.793,7.685,96.0335,3924.64,53.1736,7395.43,5047.78,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
tof_10.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,71,55,2380,2.380,3.63079,2269,2179,0,90,3.967,82,8,90,0,90,0.000,0.245,2260.82,278.147,8.093,0,1974.58,94.347,94.347,7.598,96.0335,3924.64,53.1736,0,5047.78,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
tof_10.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,71,55,3071,3.071,4.72336,2269,2213,0,56,2.468,48,8,51,5,56,8.929,0.254,2994.67,305.485,11.176,0.001,2678.01,50.256,50.256,7.699,97.532,4709.77,53.6708,6913.73,5120.21,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
tof_10.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,71,55,1812,1.812,3.05554,2269,2213,0,56,2.468,48,8,56,0,56,0.000,0.151,1758.75,178.834,2.246,0.001,1577.67,37.549,37.549,4.484,97.532,4709.77,53.6708,0,5120.21,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
vbe_adder_3.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,23,19,26,0.026,0.038634,225,,,225,100.000,223,2,159,66,225,29.333,0.018,,,,,,25.022,25.022,0.211,,,,985.804,1705.6,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa.out
vbe_adder_3.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,23,19,18,0.018,0.03094,225,125,0,100,44.444,98,2,75,25,100,25.000,0.022,6.413,2.992,0.011,0,3.41,10.943,10.943,0.207,55.5556,51.8,13.7111,1125.99,1501.58,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
vbe_adder_3.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,23,19,16,0.016,0.026096,225,125,0,100,44.444,98,2,100,0,100,0.000,0.019,5.11,2.408,0.004,0,2.698,10.777,10.777,0.184,55.5556,51.8,13.7111,0,1501.58,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
vbe_adder_3.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,23,19,12,0.012,0.02202,225,164,0,61,27.111,59,2,46,15,61,24.590,0.018,6.668,2.376,0.008,0,4.284,4.978,4.978,0.175,72.8889,85.7333,15.3867,1137.2,1292.51,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
vbe_adder_3.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,23,19,16,0.016,0.029258,225,164,0,61,27.111,59,2,61,0,61,0.000,0.023,8.331,3.025,0.047,0,5.259,7.351,7.351,0.209,72.8889,85.7333,15.3867,0,1292.51,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
vbe_adder_3.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,23,19,12,0.012,0.02166,225,199,0,26,11.556,24,2,21,5,26,19.231,0.02,9.021,2.451,0.039,0,6.531,2.219,2.219,0.177,88.4444,137.08,16.5067,1200.76,1110,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
vbe_adder_3.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,23,19,15,0.015,0.027837,225,199,0,26,11.556,24,2,26,0,26,0.000,0.025,11.166,3.178,0.01,0,7.978,3.086,3.086,0.206,88.4444,137.08,16.5067,0,1110,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
vbe_adder_3.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,23,19,15,0.015,0.028256,225,207,0,18,8.000,16,2,16,2,18,11.111,0.022,12.681,3.041,0.016,0,9.624,1.931,1.931,0.239,92,171.093,16.7378,1135.12,1081.89,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
vbe_adder_3.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,23,19,15,0.015,0.02839,225,207,0,18,8.000,16,2,18,0,18,0.000,0.022,12.752,3.023,0.071,0,9.658,2.094,2.094,0.22,92,171.093,16.7378,0,1081.89,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
vbe_adder_3.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,23,19,14,0.014,0.023572,225,215,0,10,4.444,8,2,10,0,10,0.000,0.019,12.23,2.373,0.039,0,9.818,1.147,1.147,0.176,95.5556,222.413,17.0356,1216.78,1081.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
vbe_adder_3.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,23,19,17,0.017,0.030128,225,215,0,10,4.444,8,2,10,0,10,0.000,0.022,15.285,3.063,0.013,0,12.209,1.327,1.327,0.202,95.5556,222.413,17.0356,0,1081.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
vbe_adder_3.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,23,19,11,0.011,0.019964,225,222,0,3,1.333,1,2,3,0,3,0.000,0.014,10.713,1.843,0.038,0.001,8.831,0.365,0.365,0.143,98.6667,256.36,17.1644,0,859.667,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
vbe_adder_3.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,23,19,18,0.018,0.030985,225,222,0,3,1.333,1,2,3,0,3,0.000,0.021,16.998,2.962,0.019,0,14.017,0.536,0.536,0.206,98.6667,256.36,17.1644,0,859.667,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
vbe_adder_3.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,23,19,18,0.018,0.027411,225,223,0,2,0.889,0,2,2,0,2,0.000,0.023,17.023,2.512,0.013,0,14.498,0.376,0.376,0.183,99.1111,341.68,17.2667,0,1016,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
vbe_adder_3.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,23,19,17,0.017,0.026964,225,223,0,2,0.889,0,2,2,0,2,0.000,0.019,16.749,2.431,0.013,0,14.305,0.354,0.354,0.18,99.1111,341.68,17.2667,0,1016,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
vbe_adder_3.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,23,19,26,0.026,0.039406,225,223,0,2,0.889,0,2,2,0,2,0.000,0.022,25.463,3.023,0.036,0,22.404,0.418,0.418,0.208,99.1111,426.52,17.3244,0,1016,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
vbe_adder_3.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,23,19,26,0.026,0.039194,225,223,0,2,0.889,0,2,2,0,2,0.000,0.021,25.414,3.054,0.019,0,22.341,0.416,0.416,0.211,99.1111,426.52,17.3244,0,1016,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
vbe_adder_3.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,23,19,30,0.030,0.043465,225,223,0,2,0.889,0,2,2,0,2,0.000,0.021,29.613,3.05,0.017,0,26.546,0.412,0.412,0.215,99.1111,512.133,17.36,0,1016,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
vbe_adder_3.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,23,19,23,0.023,0.03275,225,223,0,2,0.889,0,2,2,0,2,0.000,0.018,22.789,2.383,0.065,0,20.341,0.357,0.357,0.178,99.1111,512.133,17.36,0,1016,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/vbe_adder_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
adder_8.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,287,129,489103,489.103,1460.52,26500,,,26500,100.000,26447,53,19596,6904,26500,26.053,6.005,,,,,,482210,482210,1148.09,,,,88630.8,165340,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa.out
adder_8.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,287,129,331103,331.103,1303.34,26500,10696,0,15804,59.638,15751,53,11296,4508,15804,28.524,6.713,55489.5,28927.6,692.422,0.004,25869.5,270387,270387,1203.2,40.3623,4960.77,105.088,88466.1,123436,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
adder_8.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,287,129,480189,480.189,1450.58,26500,10696,0,15804,59.638,15751,53,15804,0,15804,0.000,5.955,54974.3,28541.2,683.167,0.003,25749.9,420250,420250,1127.74,40.3623,4960.77,105.088,0,123436,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
adder_8.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,287,129,227969,227.969,1199.64,26500,16335,0,10165,38.358,10112,53,6824,3341,10165,32.868,6.015,72021.6,28497.8,861.246,0.003,42662.5,151976,151976,1135.5,61.6415,8267.44,116.583,78204.6,88148.8,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
adder_8.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,287,129,347097,347.097,1319.48,26500,16335,0,10165,38.358,10112,53,10165,0,10165,0.000,6.389,72235.8,28565.5,878.028,0.003,42792.3,270770,270770,1189.32,61.6415,8267.44,116.583,0,88148.8,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
adder_8.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,287,129,189807,189.807,1165.31,26500,20372,0,6128,23.125,6075,53,3944,2184,6128,35.640,6.377,98484.1,28738.9,1117.36,0.019,68627.9,87934.3,87934.3,1187.13,76.8755,13227.7,126.059,66318.9,62946.2,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
adder_8.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,287,129,260189,260.189,1247.22,26500,20372,0,6128,23.125,6075,53,6128,0,6128,0.000,6.04,98569.6,28666.9,1130.27,0.009,68772.4,158314,158314,1154.17,76.8755,13227.7,126.059,0,62946.2,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
adder_8.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,287,129,184196,184.196,1161.07,26500,21851,0,4649,17.543,4596,53,2978,1671,4649,35.943,6.314,115146,28475.1,1219.79,0.008,85450.8,65959.6,65959.6,1165.04,82.4566,16534.5,130,61520.1,54909.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
adder_8.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,287,129,236766,236.766,1206.43,26500,21851,0,4649,17.543,4596,53,4649,0,4649,0.000,6.093,115082,28527.7,1231.71,0.01,85322.1,118654,118654,1136.09,82.4566,16534.5,130,0,54909.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
adder_8.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,287,129,189856,189.856,1159.33,26500,23258,0,3242,12.234,3189,53,2086,1156,3242,35.657,5.999,141135,28502.8,1374.58,0.003,111258,45956.6,45956.6,1139.22,87.766,21494.7,134.083,55545.6,47980.8,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
adder_8.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,287,129,226258,226.258,1197.04,26500,23258,0,3242,12.234,3189,53,3242,0,3242,0.000,6.063,140839,28484.4,1384.77,0.009,110970,82652.6,82652.6,1146.51,87.766,21494.7,134.083,0,47980.8,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
adder_8.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,287,129,197639,197.639,1167.87,26500,23940,0,2560,9.660,2507,53,1684,876,2560,34.219,6.07,157614,28599.7,1454.73,0.01,127560,37368.1,37368.1,1146.95,90.3396,24801.5,136.004,54064.3,45072.1,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
adder_8.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,287,129,226767,226.767,1195.47,26500,23940,0,2560,9.660,2507,53,2560,0,2560,0.000,6.085,157948,28634.1,1457.89,0.006,127856,66165.3,66165.3,1147.51,90.3396,24801.5,136.004,0,45072.1,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
adder_8.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,287,129,228093,228.093,1197.41,26500,25016,0,1484,5.600,1431,53,1056,428,1484,28.841,6.096,200555,28594.5,1623.76,0.004,170336,24994.9,24994.9,1206.63,94.4,33068.5,139.125,53385.9,41275,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
adder_8.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,287,129,242937,242.937,1212.24,26500,25016,0,1484,5.600,1431,53,1484,0,1484,0.000,6.119,200625,28541.9,1629.2,0.012,170454,39797.2,39797.2,1188.83,94.4,33068.5,139.125,0,41275,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
adder_8.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,287,129,262226,262.226,1231.92,26500,25585,0,915,3.453,862,53,702,213,915,23.279,5.931,243405,28453.3,1732.5,0.007,213219,16451.6,16451.6,1150.13,96.5472,41335.3,140.835,53984,40186,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
adder_8.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,287,129,270293,270.293,1240.2,26500,25585,0,915,3.453,862,53,915,0,915,0.000,6.033,243438,28505.5,1737.81,0.009,213195,24490.9,24490.9,1149.42,96.5472,41335.3,140.835,0,40186,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
adder_8.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,287,129,300024,300.024,1273.86,26500,25932,0,568,2.143,515,53,455,113,568,19.894,6.334,286428,28625.4,1821.21,0.009,255981,11216.9,11216.9,1155.78,97.8566,49602.6,141.847,51334.1,38694.7,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
adder_8.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,287,129,303163,303.163,1274.27,26500,25932,0,568,2.143,515,53,568,0,568,0.000,6.018,285579,28475,1806.52,0.01,255297,15302.7,15302.7,1129.96,97.8566,49602.6,141.847,0,38694.7,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/adder_8_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
gf2^9_mult.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,351,281,220379,220.379,225.946,42091,,,42091,100.000,42065,26,38090,4001,42091,9.506,1.594,,,,,,218740,218740,63.441,,,,18203.9,29667.7,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^9_mult_lx2_dynamic_repair_chi_packed_aa.out
gf2^9_mult.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,351,281,244064,244.064,249.605,42091,390,0,41701,99.073,41675,26,38065,3636,41701,8.719,1.522,25075.2,6870.29,7399.27,0.018,10805.6,217383,217383,60.489,0.926564,894.892,186.938,18367,29881.8,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^9_mult_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
gf2^9_mult.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,351,281,282308,282.308,287.773,42091,390,0,41701,99.073,41675,26,41701,0,41701,0.000,1.165,25108.4,6835.65,7445.54,0.024,10827.2,255826,255826,46.781,0.926564,894.892,186.938,0,29881.8,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^9_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
gf2^9_mult.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,351,281,235394,235.394,240.913,42091,3928,0,38163,90.668,38137,26,34775,3388,38163,8.878,1.037,37949.6,6827.59,12524.1,0.032,18597.9,196198,196198,44.655,9.33216,1484.24,239.11,18267.3,28913.2,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^9_mult_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
gf2^9_mult.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,351,281,269256,269.256,274.731,42091,3928,0,38163,90.668,38137,26,38163,0,38163,0.000,1.281,38027.8,6816.84,12599.7,0.015,18611.2,229863,229863,49.203,9.33216,1484.24,239.11,0,28913.2,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^9_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
gf2^9_mult.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,351,281,108884,108.884,114.63,42091,29016,0,13075,31.064,13049,26,11167,1908,13075,14.593,1.73,52666.8,6820.61,15313.3,0.024,30532.9,55024,55024,69.444,68.9364,2373.9,266.421,15958.8,21406.7,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^9_mult_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
